,name,actual_deathdate,temperature,gpt_deathdate,date_difference,abs_date_difference,is_accurate,year_month,year_month_formatted
2599,Bo Hopkins,2022-05-28,1.0,2022-05-28,0.0,0.0,True,2022-05,May 2022
2600,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2601,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2602,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2603,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2604,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2605,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2606,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2607,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2608,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2609,Marion Barber,2022-06-01,0.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2610,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2611,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2612,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2613,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2614,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2615,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2616,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2617,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2618,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2619,Marion Barber,2022-06-01,0.25,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2620,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2621,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2622,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2623,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2624,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2625,Marion Barber,2022-06-01,0.5,,,,False,2022-06,Jun 2022
2626,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2627,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2628,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2629,Marion Barber,2022-06-01,0.5,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2630,Marion Barber,2022-06-01,0.75,,,,False,2022-06,Jun 2022
2631,Marion Barber,2022-06-01,0.75,,,,False,2022-06,Jun 2022
2632,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2633,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2634,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2635,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2636,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2637,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2638,Marion Barber,2022-06-01,0.75,,,,False,2022-06,Jun 2022
2639,Marion Barber,2022-06-01,0.75,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2640,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2641,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2642,Marion Barber,2022-06-01,1.0,,,,False,2022-06,Jun 2022
2643,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2644,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2645,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2646,Marion Barber,2022-06-01,1.0,,,,False,2022-06,Jun 2022
2647,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2648,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2649,Marion Barber,2022-06-01,1.0,2022-06-01,0.0,0.0,True,2022-06,Jun 2022
2650,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2651,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2652,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2653,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2654,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2655,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2656,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2657,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2658,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2659,Jim Seals,2022-06-06,0.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2660,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2661,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2662,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2663,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2664,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2665,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2666,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2667,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2668,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2669,Jim Seals,2022-06-06,0.25,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2670,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2671,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2672,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2673,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2674,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2675,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2676,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2677,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2678,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2679,Jim Seals,2022-06-06,0.5,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2680,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2681,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2682,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2683,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2684,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2685,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2686,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2687,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2688,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2689,Jim Seals,2022-06-06,0.75,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2690,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2691,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2692,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2693,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2694,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2695,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2696,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2697,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2698,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2699,Jim Seals,2022-06-06,1.0,2022-06-06,0.0,0.0,True,2022-06,Jun 2022
2700,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2701,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2702,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2703,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2704,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2705,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2706,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2707,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2708,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2709,Billy Kametz,2022-06-09,0.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2710,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2711,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2712,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2713,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2714,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2715,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2716,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2717,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2718,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2719,Billy Kametz,2022-06-09,0.25,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2720,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2721,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2722,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2723,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2724,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2725,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2726,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2727,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2728,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2729,Billy Kametz,2022-06-09,0.5,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2730,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2731,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2732,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2733,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2734,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2735,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2736,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2737,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2738,Billy Kametz,2022-06-09,0.75,,,,False,2022-06,Jun 2022
2739,Billy Kametz,2022-06-09,0.75,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2740,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2741,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2742,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2743,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2744,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2745,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2746,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2747,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2748,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2749,Billy Kametz,2022-06-09,1.0,2022-06-09,0.0,0.0,True,2022-06,Jun 2022
2750,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2751,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2752,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2753,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2754,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2755,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2756,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2757,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2758,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2759,Philip Baker Hall,2022-06-12,0.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2760,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2761,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2762,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2763,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2764,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2765,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2766,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2767,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2768,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2769,Philip Baker Hall,2022-06-12,0.25,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2770,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2771,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2772,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2773,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2774,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2775,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2776,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2777,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2778,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2779,Philip Baker Hall,2022-06-12,0.5,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2780,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2781,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2782,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2783,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2784,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2785,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2786,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2787,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2788,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2789,Philip Baker Hall,2022-06-12,0.75,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2790,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2791,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2792,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2793,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2794,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2795,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2796,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2797,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2798,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2799,Philip Baker Hall,2022-06-12,1.0,2022-06-12,0.0,0.0,True,2022-06,Jun 2022
2800,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2801,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2802,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2803,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2804,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2805,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2806,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2807,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2808,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2809,Tony Siragusa,2022-06-22,0.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2810,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2811,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2812,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2813,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2814,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2815,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2816,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2817,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2818,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2819,Tony Siragusa,2022-06-22,0.25,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2820,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2821,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2822,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2823,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2824,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2825,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2826,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2827,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2828,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2829,Tony Siragusa,2022-06-22,0.5,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2830,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2831,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2832,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2833,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2834,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2835,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2836,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2837,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2838,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2839,Tony Siragusa,2022-06-22,0.75,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2840,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2841,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2842,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2843,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2844,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2845,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2846,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2847,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2848,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2849,Tony Siragusa,2022-06-22,1.0,2022-06-22,0.0,0.0,True,2022-06,Jun 2022
2850,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2851,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2852,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2853,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2854,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2855,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2856,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2857,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2858,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2859,Mary Mara,2022-06-26,0.0,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2860,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2861,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2862,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2863,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2864,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2865,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2866,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2867,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2868,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2869,Mary Mara,2022-06-26,0.25,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2870,Mary Mara,2022-06-26,0.5,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2871,Mary Mara,2022-06-26,0.5,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
2872,Mary Mara,2022-06-26,0.5,2022-06-26,0.0,0.0,True,2022-06,Jun 2022
